,time,Average speed (km/h),Distance travelled (km),Engine RPM (rpm),Fuel used (L),Vehicle speed (km/h)
1564,22:40,33.879661083589895,8.999513020490827,1723.0,3.94847969182045,55.36979785969084
1669,22:41,41.4842234286025,12.65365065,4560.061871616396,3.1266487539830083,31.0
1770,22:42,33.879661083589895,8.999513020490827,1608.0,4.30127590051788,55.36979785969084
1870,22:43,33.879661083589895,8.999513020490827,1667.0,4.39366906623113,55.36979785969084
1972,22:44,33.879661083589895,8.999513020490827,7382.0,4.52550337108662,55.36979785969084
2071,22:45,36.7111512910107,13.6475319154445,4560.061871616396,3.1266487539830083,91.8
2170,22:46,33.879661083589895,8.999513020490827,3849.0,4.97188824781264,55.36979785969084
2276,22:47,33.879661083589895,8.999513020490827,5581.0,5.13995969460182,55.36979785969084
2378,22:48,33.879661083589895,8.999513020490827,1749.0,5.23293721438517,55.36979785969084
2480,22:49,33.879661083589895,8.999513020490827,1834.0,5.32859129718088,55.36979785969084
2582,22:50,33.879661083589895,8.999513020490827,2263.0,5.45550938765587,55.36979785969084
0,12:30,26.92598396030766,7.243953366878736,4650.626600284495,2.9735343398626664,48.63026052104208
27,12:31,26.92598396030766,7.243953366878736,4625.0,0.0605731787240718,48.63026052104208
131,12:32,26.92598396030766,7.243953366878736,3425.0,0.236865268130013,48.63026052104208
233,12:33,26.92598396030766,7.243953366878736,3877.0,0.306739239030026,48.63026052104208
336,12:34,12.4411166891026,0.697559261333333,4650.626600284495,2.9735343398626664,43.2
438,12:35,13.1177444156556,0.954285031805556,4650.626600284495,2.9735343398626664,10.0
541,12:36,26.92598396030766,7.243953366878736,4915.0,0.78192377721049,48.63026052104208
641,12:37,26.92598396030766,7.243953366878736,3955.0,1.0312423109203,48.63026052104208
744,12:38,19.4875752707885,2.39096213275,4650.626600284495,2.9735343398626664,20.0
849,12:39,26.92598396030766,7.243953366878736,5791.0,1.45522921861979,48.63026052104208
953,12:40,26.92598396030766,7.243953366878736,1716.0,1.63100755894502,48.63026052104208
1058,12:41,28.0157399524505,4.83911364497222,4650.626600284495,2.9735343398626664,40.0
1159,12:42,26.92598396030766,7.243953366878736,1719.0,2.01133944408859,48.63026052104208
1259,12:43,26.92598396030766,7.243953366878736,6846.0,2.21580392301607,48.63026052104208
1363,12:44,26.92598396030766,7.243953366878736,7386.0,2.44478275349506,48.63026052104208
1463,12:45,26.92598396030766,7.243953366878736,3933.0,2.62274977738857,48.63026052104208
1567,12:46,26.92598396030766,7.243953366878736,6114.0,2.9321534542294,48.63026052104208
1668,12:47,31.4389860100389,8.57463460122222,4650.626600284495,2.9735343398626664,47.0
1769,12:48,26.92598396030766,7.243953366878736,7414.0,4.06575133660886,48.63026052104208
1868,12:49,36.2718863937923,11.0995948448889,4650.626600284495,2.9735343398626664,27.0
1969,12:50,26.92598396030766,7.243953366878736,6736.0,4.8363331891572,48.63026052104208
2069,12:51,26.92598396030766,7.243953366878736,1684.0,4.91659196530303,48.63026052104208
2169,12:52,26.92598396030766,7.243953366878736,7692.0,5.07751279438534,48.63026052104208
2271,12:53,26.92598396030766,7.243953366878736,6797.0,5.40746440110762,48.63026052104208
2373,12:54,26.92598396030766,7.243953366878736,1783.0,5.53084967493082,48.63026052104208
2475,12:55,26.92598396030766,7.243953366878736,7057.0,5.70779052867742,48.63026052104208
2577,12:56,26.92598396030766,7.243953366878736,4725.0,5.96967929199191,48.63026052104208
2680,12:57,34.9675139643168,15.3631466418889,4650.626600284495,2.9735343398626664,24.0
2781,12:58,26.92598396030766,7.243953366878736,1784.0,6.31257825364446,48.63026052104208
0,17:48,27.727850172678675,8.281256754783675,4154.852507374631,2.8451152845299106,43.170796460176994
13,17:49,27.727850172678675,8.281256754783675,5382.0,0.0233052784375172,43.170796460176994
113,17:50,27.727850172678675,8.281256754783675,1612.0,0.135164749323232,43.170796460176994
217,17:51,27.727850172678675,8.281256754783675,4615.0,0.300653668884658,43.170796460176994
322,17:52,25.2516624365435,1.35535834758333,4154.852507374631,2.8451152845299106,32.0
424,17:53,27.2438725822679,1.91585340038889,4154.852507374631,2.8451152845299106,20.0
526,17:54,22.3570572610721,1.94534045777778,4154.852507374631,2.8451152845299106,30.6
629,17:55,27.727850172678675,8.281256754783675,1731.0,0.851133183502318,43.170796460176994
733,17:56,27.727850172678675,8.281256754783675,1838.0,1.03942304976228,43.170796460176994
832,17:57,18.2959971036636,2.50632085561111,4154.852507374631,2.8451152845299106,51.4
934,17:58,21.1879442725638,3.25561621838889,4154.852507374631,2.8451152845299106,67.0
1037,17:59,27.727850172678675,8.281256754783675,1659.0,1.6595339529242,43.170796460176994
1139,18:00,27.727850172678675,8.281256754783675,8818.0,2.05482125830365,43.170796460176994
1243,18:01,27.727850172678675,8.281256754783675,7068.0,2.27325605727545,43.170796460176994
1347,18:02,27.727850172678675,8.281256754783675,6418.0,2.48164765869621,43.170796460176994
1447,18:03,27.727850172678675,8.281256754783675,1733.0,2.6577976475982,43.170796460176994
1547,18:04,27.727850172678675,8.281256754783675,4252.0,2.79671710018536,43.170796460176994
1651,18:05,27.727850172678675,8.281256754783675,3716.0,3.0609221090283,43.170796460176994
1751,18:06,27.727850172678675,8.281256754783675,1643.0,3.11833268648024,43.170796460176994
1853,18:07,27.727850172678675,8.281256754783675,5818.0,3.28420528025504,43.170796460176994
1957,18:08,27.727850172678675,8.281256754783675,5335.0,3.50606181919975,43.170796460176994
2060,18:09,31.7571987612642,10.7033738640833,4154.852507374631,2.8451152845299106,41.2
2163,18:10,27.727850172678675,8.281256754783675,4058.0,3.74006034268369,43.170796460176994
2266,18:11,32.5477185052934,12.0533072541944,4154.852507374631,2.8451152845299106,57.0
2367,18:12,27.727850172678675,8.281256754783675,3298.0,4.04522928865252,43.170796460176994
2473,18:13,27.727850172678675,8.281256754783675,4862.0,4.22360394921636,43.170796460176994
2573,18:14,27.727850172678675,8.281256754783675,1686.0,4.33025753482973,43.170796460176994
2672,18:15,30.2355377398083,13.2135241096944,4154.852507374631,2.8451152845299106,31.0
2772,18:16,29.1254311865667,13.2135241096944,4154.852507374631,2.8451152845299106,28.6
2876,18:17,28.384993729229,13.3506042978055,4154.852507374631,2.8451152845299106,79.8
2981,18:18,27.727850172678675,8.281256754783675,8895.0,4.89273423747242,43.170796460176994
3085,18:19,27.727850172678675,8.281256754783675,1800.0,5.06705853361453,43.170796460176994
3188,18:20,29.1112438297883,15.1474968235278,4154.852507374631,2.8451152845299106,67.0
3290,18:21,28.6389161876486,15.3788029689722,4154.852507374631,2.8451152845299106,40.0
0,08:45,33.31137297321321,8.182130889724835,5082.501208702659,3.085710254525594,47.28254580520733
3,08:46,33.31137297321321,8.182130889724835,1659.0,0.0026228442550329,47.28254580520733
24,08:47,2.95475312808383,0.0598102315833333,5082.501208702659,3.085710254525594,26.0
129,08:48,33.31137297321321,8.182130889724835,1653.0,0.219840038079584,47.28254580520733
233,08:49,33.31137297321321,8.182130889724835,7360.0,0.417540420432084,47.28254580520733
335,08:50,33.31137297321321,8.182130889724835,6422.0,0.724880379870234,47.28254580520733
438,08:51,26.7040405382237,2.32052427061111,5082.501208702659,3.085710254525594,26.0
541,08:52,33.31137297321321,8.182130889724835,5778.0,1.28774624844267,47.28254580520733
645,08:53,33.31137297321321,8.182130889724835,6301.0,1.54041058760241,47.28254580520733
751,08:54,33.31137297321321,8.182130889724835,3939.0,1.7165634765483,47.28254580520733
856,08:55,34.2061097779256,5.25196486838889,5082.501208702659,3.085710254525594,48.0
961,08:56,33.31137297321321,8.182130889724835,5894.0,2.20600180999339,47.28254580520733
1065,08:57,33.31137297321321,8.182130889724835,6777.0,2.34743425340782,47.28254580520733
1167,08:58,33.31137297321321,8.182130889724835,6477.0,2.56848172906671,47.28254580520733
1269,08:59,33.31137297321321,8.182130889724835,8230.0,3.02930533862361,47.28254580520733
1371,09:00,33.31137297321321,8.182130889724835,7780.0,3.48933643647871,47.28254580520733
1473,09:01,33.31137297321321,8.182130889724835,8671.0,4.07611183301232,47.28254580520733
1575,09:02,33.31137297321321,8.182130889724835,5236.0,4.46781837973675,47.28254580520733
1677,09:03,33.31137297321321,8.182130889724835,1809.0,4.51437118416517,47.28254580520733
1779,09:04,33.31137297321321,8.182130889724835,4592.0,4.791188374298,47.28254580520733
1883,09:05,33.31137297321321,8.182130889724835,1808.0,4.91506433962638,47.28254580520733
1985,09:06,33.31137297321321,8.182130889724835,7118.0,5.14227964244466,47.28254580520733
2087,09:07,33.31137297321321,8.182130889724835,1817.0,5.20398377366926,47.28254580520733
2189,09:08,33.31137297321321,8.182130889724835,3638.0,5.47297142083365,47.28254580520733
2291,09:09,33.31137297321321,8.182130889724835,1865.0,5.66512226076813,47.28254580520733
2392,09:10,38.7121404005382,15.6223718029167,5082.501208702659,3.085710254525594,3.0
0,18:46,32.53437158198157,8.63238067907738,4337.836696090794,3.11466760665434,38.06440957886045
28,18:47,32.53437158198157,8.63238067907738,1642.0,0.0280310851713852,38.06440957886045
131,18:48,10.4931118378356,0.228698481277778,4337.836696090794,3.11466760665434,21.6
235,18:49,19.668458753538,0.756118612111111,4337.836696090794,3.11466760665434,51.0
337,18:50,30.3885772762454,1.67505560969444,4337.836696090794,3.11466760665434,65.0
428,18:51,32.53437158198157,8.63238067907738,1488.0,2.4045178801352924,38.06440957886045
451,18:52,32.6465464614504,2.40161385116667,4337.836696090794,3.11466760665434,74.0
551,18:53,40.2157403826239,3.62618003722222,4337.836696090794,3.11466760665434,84.0
656,18:54,32.53437158198157,8.63238067907738,1737.0,1.58801092533413,38.06440957886045
758,18:55,32.53437158198157,8.63238067907738,6869.0,1.89295940962346,38.06440957886045
858,18:56,32.53437158198157,8.63238067907738,5895.0,2.20250730104565,38.06440957886045
958,18:57,32.53437158198157,8.63238067907738,1750.0,2.28903873675372,38.06440957886045
1057,18:58,39.616690761593,6.87404499169444,4337.836696090794,3.11466760665434,68.0
1158,18:59,32.53437158198157,8.63238067907738,1668.0,2.66519448539862,38.06440957886045
1258,19:00,32.53437158198157,8.63238067907738,1667.0,2.72503170409151,38.06440957886045
1359,19:01,36.9271196970995,8.25563192244444,4337.836696090794,3.11466760665434,24.0
1458,19:02,32.53437158198157,8.63238067907738,4099.0,2.98492844310992,38.06440957886045
1558,19:03,32.53437158198157,8.63238067907738,6784.0,3.18703016805584,38.06440957886045
1656,19:04,32.53437158198157,8.63238067907738,6796.0,3.35107343554138,38.06440957886045
1756,19:05,32.53437158198157,8.63238067907738,6849.0,3.54554687693117,38.06440957886045
1856,19:06,32.53437158198157,8.63238067907738,1666.0,3.72482475502038,38.06440957886045
1888,19:16,32.53437158198157,8.63238067907738,1889.0,1.7221895889642655,38.06440957886045
1908,19:17,32.53437158198157,8.63238067907738,4258.0,3.79061992597274,38.06440957886045
2008,19:18,32.53437158198157,8.63238067907738,4326.0,3.9793437691031,38.06440957886045
2107,19:19,32.6542329825703,11.3805374853611,4337.836696090794,3.11466760665434,44.0
2206,19:20,32.53437158198157,8.63238067907738,5958.0,4.21848800308241,38.06440957886045
2308,19:21,32.53437158198157,8.63238067907738,1803.0,4.37669308313166,38.06440957886045
2406,19:22,32.53437158198157,8.63238067907738,1799.0,4.5165071270876,38.06440957886045
2506,19:23,32.53437158198157,8.63238067907738,2123.0,4.57714462743394,38.06440957886045
2608,19:24,32.53437158198157,8.63238067907738,1747.0,4.800382462358,38.06440957886045
2706,19:25,32.53437158198157,8.63238067907738,1663.0,4.86600000479781,38.06440957886045
2802,19:26,32.53437158198157,8.63238067907738,5589.0,5.11880947153585,38.06440957886045
2898,19:27,32.53437158198157,8.63238067907738,4537.0,5.20501078741846,38.06440957886045
2996,19:28,32.53437158198157,8.63238067907738,4234.0,5.37981555918652,38.06440957886045
3097,19:29,29.1295163156296,15.0072528451389,4337.836696090794,3.11466760665434,23.0
0,10:29,20.770340192011528,3.802266102041157,4354.192222222222,1.7580417765567269,45.3109243697479
3,10:30,20.770340192011528,3.802266102041157,4354.192222222222,1.7580417765567269,45.3109243697479
82,10:31,10.8239798194606,0.18077994675,4354.192222222222,1.7580417765567269,32.6
185,10:32,20.770340192011528,3.802266102041157,3918.0,0.325396333201615,45.3109243697479
287,10:33,20.770340192011528,3.802266102041157,1730.0,0.391542863891988,45.3109243697479
389,10:34,20.770340192011528,3.802266102041157,1791.0,0.508897410449995,45.3109243697479
489,10:35,20.770340192011528,3.802266102041157,1741.0,0.574727726233641,45.3109243697479
591,10:36,20.770340192011528,3.802266102041157,1742.0,0.716589348821487,45.3109243697479
692,10:37,15.6753343864278,1.82919327252778,4354.192222222222,1.7580417765567269,51.0
793,10:38,20.770340192011528,3.802266102041157,6187.0,1.24994337823226,45.3109243697479
895,10:39,20.770340192011528,3.802266102041157,1768.0,1.42655528414908,45.3109243697479
999,10:40,20.770340192011528,3.802266102041157,1768.0,1.60915458443406,45.3109243697479
1099,10:41,20.770340192011528,3.802266102041157,7790.0,2.10913994422618,45.3109243697479
1200,10:42,28.4083599195373,5.68080820247223,4354.192222222222,1.7580417765567269,46.0
1301,10:43,20.770340192011528,3.802266102041157,4491.0,2.94116900656045,45.3109243697479
1405,10:44,20.770340192011528,3.802266102041157,6114.0,3.27807406447053,45.3109243697479
1507,10:45,20.770340192011528,3.802266102041157,7181.0,3.37008182690873,45.3109243697479
1607,10:46,20.770340192011528,3.802266102041157,6589.0,3.60726622943482,45.3109243697479
1709,10:47,20.770340192011528,3.802266102041157,1687.0,3.70961931422634,45.3109243697479
0,20:29,30.59297026489268,5.324950406388861,4338.261336515513,1.6199059081828455,45.87372013651877
3,20:31,30.59297026489268,5.324950406388861,2107.0,0.0030148640474627,45.87372013651877
91,20:32,30.59297026489268,5.324950406388861,6956.0,0.228584591266755,45.87372013651877
191,20:33,30.59297026489268,5.324950406388861,1696.0,0.524519363416736,45.87372013651877
294,20:34,25.0175676025846,1.85024874772222,4338.261336515513,1.6199059081828455,75.0
395,20:35,30.59297026489268,5.324950406388861,6330.0,0.927225767480479,45.87372013651877
495,20:36,30.59297026489268,5.324950406388861,7117.0,1.18933657620355,45.87372013651877
595,20:37,30.59297026489268,5.324950406388861,4536.0,1.35085083664673,45.87372013651877
694,20:38,36.2966903025938,5.10331499430556,4338.261336515513,1.6199059081828455,44.6
795,20:39,30.59297026489268,5.324950406388861,1710.0,1.5898024212387,45.87372013651877
897,20:40,30.59297026489268,5.324950406388861,5668.0,1.83301079512026,45.87372013651877
1000,20:41,34.197383767265,6.51768304272223,4338.261336515513,1.6199059081828455,66.0
1100,20:42,34.1611987578133,7.07887791780556,4338.261336515513,1.6199059081828455,65.8
1199,20:43,30.59297026489268,5.324950406388861,4308.0,2.2964263156139,45.87372013651877
1299,20:44,30.59297026489268,5.324950406388861,4710.0,2.37142696583446,45.87372013651877
1401,20:45,30.59297026489268,5.324950406388861,1737.0,2.4281513086508,45.87372013651877
1501,20:46,30.59297026489268,5.324950406388861,5982.0,2.64810494393721,45.87372013651877
1601,20:47,30.59297026489268,5.324950406388861,3810.0,2.76942842164847,45.87372013651877
0,16:06,25.022386055001327,6.862601184702887,4737.152019002376,2.570341363398307,48.640124095139605
3,16:07,25.022386055001327,6.862601184702887,325.0,0.0004494721166847,48.640124095139605
38,16:08,25.022386055001327,6.862601184702887,4670.0,0.0836887764076605,48.640124095139605
144,16:09,25.022386055001327,6.862601184702887,4364.0,0.258757346960203,48.640124095139605
246,16:10,25.022386055001327,6.862601184702887,1655.0,0.362966282468401,48.640124095139605
348,16:11,25.022386055001327,6.862601184702887,3814.0,0.444270800369769,48.640124095139605
451,16:12,10.3807563551803,0.976941948694445,4737.152019002376,2.570341363398307,17.0
552,16:13,25.022386055001327,6.862601184702887,6268.0,1.00157961576139,48.640124095139605
655,16:14,18.0490549562039,2.30055360044445,4737.152019002376,2.570341363398307,73.8
756,16:15,25.022386055001327,6.862601184702887,1751.0,1.12134704646941,48.640124095139605
862,16:16,25.022386055001327,6.862601184702887,6821.0,1.38370192612645,48.640124095139605
966,16:17,25.022386055001327,6.862601184702887,4792.0,1.66451160353176,48.640124095139605
1066,16:18,25.022386055001327,6.862601184702887,1788.0,1.79897145401585,48.640124095139605
1169,16:19,24.3237304013451,5.12746078369445,4737.152019002376,2.570341363398307,62.0
1272,16:20,25.022386055001327,6.862601184702887,6493.0,2.35398933537066,48.640124095139605
1375,16:21,26.8398211160181,6.55132959741667,4737.152019002376,2.570341363398307,13.0
1478,16:22,25.022386055001327,6.862601184702887,7239.0,2.75318802525488,48.640124095139605
1580,16:23,25.022386055001327,6.862601184702887,6149.0,3.16496966591056,48.640124095139605
1680,16:24,25.022386055001327,6.862601184702887,8062.0,3.66134302779064,48.640124095139605
1778,16:25,25.022386055001327,6.862601184702887,7022.0,4.07126764262019,48.640124095139605
1878,16:26,25.022386055001327,6.862601184702887,7576.0,4.37375165974069,48.640124095139605
1978,16:27,25.022386055001327,6.862601184702887,7047.0,4.64968112756045,48.640124095139605
2077,16:28,36.6125768904592,13.2085289986944,4737.152019002376,2.570341363398307,67.6
2178,16:29,25.022386055001327,6.862601184702887,6638.0,4.86444940154341,48.640124095139605
2283,16:30,36.4617855530809,14.37098190075,4737.152019002376,2.570341363398307,67.0
2385,16:31,36.3733995989491,14.9405313436944,4737.152019002376,2.570341363398307,54.0
2486,16:32,25.022386055001327,6.862601184702887,3176.0,5.40454886792069,48.640124095139605
0,13:00,32.92981850103743,8.211220244622043,4644.950882578664,2.960936981340938,47.609756097560975
3,13:01,32.92981850103743,8.211220244622043,1885.0,0.0028946550748377,47.609756097560975
67,13:02,32.92981850103743,8.211220244622043,4882.0,0.0796493362032851,47.609756097560975
167,13:03,32.92981850103743,8.211220244622043,4640.0,0.295463896957397,47.609756097560975
267,13:04,32.92981850103743,8.211220244622043,1770.0,0.535286465464584,47.609756097560975
369,13:05,32.92981850103743,8.211220244622043,1764.0,0.628502768235603,47.609756097560975
472,13:06,23.7958416715901,2.1086435545,4644.950882578664,2.960936981340938,61.0
541,13:07,32.92981850103743,8.211220244622043,4644.950882578664,2.960936981340938,47.609756097560975
578,13:08,32.92981850103743,8.211220244622043,3900.0,1.05367895589024,47.609756097560975
682,13:09,32.92981850103743,8.211220244622043,6894.0,1.47728205747669,47.609756097560975
783,13:10,34.2227491397343,4.78049549227778,4644.950882578664,2.960936981340938,76.0
884,13:11,32.92981850103743,8.211220244622043,6340.0,2.10066897506369,47.609756097560975
983,13:12,35.9933126495849,6.22675003666666,4644.950882578664,2.960936981340938,67.0
1084,13:13,32.92981850103743,8.211220244622043,6527.0,2.67781684637403,47.609756097560975
1186,13:14,32.92981850103743,8.211220244622043,6981.0,2.94862547559538,47.609756097560975
1288,13:15,32.92981850103743,8.211220244622043,1598.0,3.01145351348339,47.609756097560975
1390,13:16,32.92981850103743,8.211220244622043,6159.0,3.28059551866382,47.609756097560975
1493,13:17,39.2397067122398,10.0589075537222,4644.950882578664,2.960936981340938,18.0
1593,13:18,37.9615000762681,10.3634384278056,4644.950882578664,2.960936981340938,60.0
1696,13:19,32.92981850103743,8.211220244622043,7104.0,4.06043572243571,47.609756097560975
1796,13:20,32.92981850103743,8.211220244622043,1796.0,4.21598317569012,47.609756097560975
1898,13:21,32.92981850103743,8.211220244622043,4068.0,4.46180310387355,47.609756097560975
2002,13:22,32.92981850103743,8.211220244622043,5514.0,4.57036243301075,47.609756097560975
2104,13:23,32.92981850103743,8.211220244622043,7140.0,4.74012280700364,47.609756097560975
2208,13:24,32.92981850103743,8.211220244622043,6529.0,5.0907173280621,47.609756097560975
2310,13:25,32.92981850103743,8.211220244622043,1637.0,5.1461080523892,47.609756097560975
2412,13:26,32.92981850103743,8.211220244622043,1888.0,5.25238146997321,47.609756097560975
2514,13:27,32.92981850103743,8.211220244622043,5973.0,5.364296642396,47.609756097560975
0,16:21,20.049284685484068,4.15163356355299,4158.208092485549,1.777516380809024,33.96205962059621
64,16:22,20.049284685484068,4.15163356355299,6633.0,0.136304938333702,33.96205962059621
160,16:23,20.049284685484068,4.15163356355299,1667.0,0.290483094768463,33.96205962059621
255,16:24,13.4669871615371,0.611753849444444,4158.208092485549,1.777516380809024,30.6
350,16:25,20.049284685484068,4.15163356355299,1653.0,0.461041462473114,33.96205962059621
444,16:26,20.049284685484068,4.15163356355299,1697.0,0.525556429095876,33.96205962059621
540,16:27,20.049284685484068,4.15163356355299,1867.0,0.645389924793969,33.96205962059621
634,16:28,20.049284685484068,4.15163356355299,5562.0,0.829849688805097,33.96205962059621
728,16:29,20.049284685484068,4.15163356355299,4922.0,0.996759479795902,33.96205962059621
824,16:30,20.049284685484068,4.15163356355299,5652.0,1.16460942032406,33.96205962059621
919,16:31,18.876762021869,3.05902249402778,4158.208092485549,1.777516380809024,37.0
1014,16:32,20.049284685484068,4.15163356355299,4805.0,1.49994727911258,33.96205962059621
1112,16:33,20.049284685484068,4.15163356355299,5500.0,1.7465001994617,33.96205962059621
1207,16:34,23.306250488993,4.94170172166667,4158.208092485549,1.777516380809024,48.0
1302,16:35,20.049284685484068,4.15163356355299,6306.0,2.36590844554714,33.96205962059621
1398,16:36,20.049284685484068,4.15163356355299,6139.0,2.65871387337495,33.96205962059621
1493,16:37,27.0850037585635,7.09689932222222,4158.208092485549,1.777516380809024,47.0
1589,16:38,26.4306126338616,7.36748026436111,4158.208092485549,1.777516380809024,33.6
1685,16:39,25.328774141286,7.48154345683333,4158.208092485549,1.777516380809024,16.0
1780,16:40,20.049284685484068,4.15163356355299,4270.0,3.31196186001255,33.96205962059621
1876,16:41,20.049284685484068,4.15163356355299,4925.0,3.46123993419301,33.96205962059621
1902,16:44,20.049284685484068,4.15163356355299,4158.208092485549,1.777516380809024,33.96205962059621
1925,16:45,20.049284685484068,4.15163356355299,1736.0,3.48653393644233,33.96205962059621
2020,16:46,24.1719577671693,8.55975923572223,4158.208092485549,1.777516380809024,53.8
0,20:04,27.367255432149896,5.176842879713784,4140.900647948164,1.5954113819727205,41.5852534562212
3,20:05,27.367255432149896,5.176842879713784,1841.0,0.0025979032916436,41.5852534562212
32,20:06,27.367255432149896,5.176842879713784,1684.0,0.0368541304463106,41.5852534562212
134,20:07,27.367255432149896,5.176842879713784,3692.0,0.327966347136108,41.5852534562212
232,20:08,27.367255432149896,5.176842879713784,6354.0,0.542785163815656,41.5852534562212
333,20:09,22.9674634066034,1.79461520330556,4140.900647948164,1.5954113819727205,63.0
435,20:10,26.7227495903064,2.53183346319444,4140.900647948164,1.5954113819727205,62.0
536,20:11,27.367255432149896,5.176842879713784,6279.0,1.06968893733538,41.5852534562212
635,20:12,33.731540693115,4.32204233711111,4140.900647948164,1.5954113819727205,66.0
736,20:13,27.367255432149896,5.176842879713784,1726.0,1.34791044947918,41.5852534562212
836,20:14,27.367255432149896,5.176842879713784,1653.0,1.41333188803367,41.5852534562212
936,20:15,27.367255432149896,5.176842879713784,1707.0,1.60058028825562,41.5852534562212
1038,20:16,27.367255432149896,5.176842879713784,6218.0,1.87842850072493,41.5852534562212
1138,20:17,30.9524373032537,6.54409700752778,4140.900647948164,1.5954113819727205,36.2
1241,20:18,27.367255432149896,5.176842879713784,1717.0,2.04730558887547,41.5852534562212
1343,20:19,27.367255432149896,5.176842879713784,6084.0,2.30004668173732,41.5852534562212
1441,20:20,27.367255432149896,5.176842879713784,4617.0,2.40067341103094,41.5852534562212
1539,20:21,27.367255432149896,5.176842879713784,1753.0,2.46902034496707,41.5852534562212
1639,20:22,27.367255432149896,5.176842879713784,6014.0,2.68637275149465,41.5852534562212
1739,20:23,27.367255432149896,5.176842879713784,5364.0,2.80996803569168,41.5852534562212
1842,20:24,27.1566148925455,8.91095056655555,4140.900647948164,1.5954113819727205,14.0
